player_id,total_playtime_hours,sessions_last_30d,sessions_last_7d,purchases_count,max_level,friends_count,churned
1697,54,49,2,4,49,33,0
1698,475,19,18,5,50,45,0
1699,287,49,0,2,58,23,1
1700,177,47,1,6,53,28,0
1701,390,32,14,5,91,15,0
1702,348,54,9,3,57,4,0
1703,7,58,17,2,86,4,0
1704,320,42,13,4,18,29,0
1705,312,14,16,2,16,49,0
1706,246,11,12,9,2,49,0
1707,322,39,0,8,13,4,1
1708,471,53,4,8,45,42,0
1709,470,19,12,5,80,12,0
1710,442,29,13,5,72,34,0
1711,254,37,2,3,43,48,0
1712,327,2,14,3,72,24,0
1713,53,27,18,1,54,49,0
1714,248,55,16,9,74,13,0
1715,238,25,2,3,97,43,0
1716,228,29,15,7,31,45,0
1717,66,12,13,9,76,25,0
1718,50,12,11,1,9,17,0
1719,96,1,11,8,73,19,0
1720,91,36,10,0,48,33,0
1721,494,48,16,1,18,6,0
1722,263,37,7,1,94,46,0
1723,417,1,16,5,96,9,0
1724,290,35,19,6,87,14,0
1725,95,53,10,2,11,16,0
1726,87,25,1,8,62,10,0
1727,77,10,9,4,84,33,0
1728,287,7,9,4,19,26,0
1729,119,43,10,3,90,20,0
1730,301,39,5,8,74,30,0
1731,490,42,3,7,24,49,0
1732,399,21,11,3,13,3,0
1733,451,19,10,3,46,40,0
1734,499,7,12,1,53,48,0
1735,164,28,4,8,98,16,0
1736,181,39,5,2,29,48,0
1737,468,25,0,3,36,47,1
1738,397,29,5,6,71,19,0
1739,222,16,17,9,94,24,0
1740,310,19,8,7,17,39,0
1741,431,51,14,7,48,22,0
1742,465,54,7,3,77,14,0
1743,6,15,18,6,24,32,0
1744,329,45,15,9,54,18,0
1745,262,42,5,0,95,14,0
1746,160,6,5,5,91,40,0
1747,150,15,2,5,85,4,0
1748,84,44,9,5,1,15,0
1749,146,58,0,1,79,44,1
1750,111,46,13,7,67,47,0
1751,380,55,3,4,6,31,0
1752,402,47,11,4,78,21,0
1753,35,26,5,1,55,42,0
1754,284,52,10,3,38,31,0
1755,187,22,11,8,33,12,0
1756,81,23,9,8,8,37,0
1757,1,8,17,5,90,25,0
1758,384,34,6,8,79,16,0
1759,302,50,6,3,78,4,0
1760,196,19,10,0,20,48,0
1761,403,36,3,1,55,32,0
1762,10,41,19,0,48,26,0
1763,233,16,0,7,83,4,1
1764,385,46,12,8,56,36,0
1765,194,30,17,9,97,6,0
1766,470,54,8,5,88,47,0
1767,118,56,8,1,10,17,0
1768,395,7,8,5,52,30,0
1769,19,14,9,8,50,5,0
1770,260,30,1,2,34,1,0
1771,292,52,5,8,36,12,0
1772,421,29,14,1,61,41,0
1773,255,45,2,4,16,10,0
1774,221,19,10,1,79,25,0
1775,392,59,5,6,18,20,0
1776,225,38,2,9,71,1,0
1777,52,52,10,8,47,39,0
1778,427,54,14,6,86,19,0
1779,354,11,12,4,32,16,0
1780,499,48,19,3,43,15,0
1781,341,16,9,3,83,41,0
1782,363,41,5,9,40,4,0
1783,279,29,14,7,65,13,0
1784,80,28,17,9,35,23,0
1785,201,18,17,9,69,3,0
1786,157,45,6,9,50,47,0
1787,119,10,14,9,12,23,0
1788,58,33,17,9,76,46,0
1789,493,49,17,0,85,8,0
1790,214,6,19,4,58,2,0
1791,127,43,8,1,83,8,0
1792,223,57,1,8,63,17,0
1793,208,33,7,6,73,35,0
1794,369,58,19,9,49,18,0
1795,114,19,1,7,36,23,0
1796,208,49,10,5,54,3,0
1797,13,37,6,8,47,8,0
1798,8,23,5,5,32,32,0
1799,39,9,9,6,99,0,0
1800,449,31,4,6,95,34,0
1801,236,51,10,8,53,9,0
1802,280,14,0,7,32,11,1
1803,358,36,1,0,62,17,0
1804,200,19,0,3,37,13,1
1805,245,2,18,6,96,9,0
1806,277,36,1,7,38,9,0
1807,234,56,19,6,30,17,0
1808,493,39,3,2,58,23,0
1809,3,7,11,3,32,0,0
1810,153,39,19,6,66,29,0
1811,441,43,17,7,51,14,0
1812,28,55,0,6,11,7,1
1813,108,22,0,5,59,34,1
1814,97,39,13,8,20,17,0
1815,214,10,3,8,37,40,0
1816,292,45,4,6,73,15,0
1817,74,7,10,7,49,20,0
1818,325,28,12,5,19,14,0
1819,145,29,15,0,55,4,0
1820,127,55,12,0,40,44,0
1821,340,59,1,5,7,6,0
1822,41,9,15,1,5,47,0
1823,355,38,5,7,42,6,0
1824,40,27,13,0,88,26,0
1825,421,48,0,1,48,24,1
1826,33,35,16,7,7,21,0
1827,16,12,10,5,11,47,0
1828,164,31,18,9,73,12,0
1829,152,35,2,1,49,16,0
1830,485,36,10,1,30,40,0
1831,377,25,4,6,41,43,0
1832,75,21,16,4,3,12,0
1833,86,3,6,4,86,25,0
1834,116,30,9,7,40,8,0
1835,361,17,10,6,51,4,0
1836,341,37,2,8,84,38,0
1837,468,23,19,3,32,32,0
1838,26,55,9,9,48,3,0
1839,312,22,9,3,71,27,0
1840,286,21,13,1,71,25,0
1841,133,1,11,2,20,3,0
1842,218,30,14,0,89,15,0
1843,167,54,9,0,35,36,0
1844,97,10,9,6,24,21,0
1845,267,27,18,4,40,35,0
1846,236,45,0,2,77,37,1
1847,308,31,9,6,52,34,0
1848,454,4,1,1,39,24,0
1849,393,37,16,2,68,7,0
1850,172,9,6,0,61,16,0
1851,400,39,6,7,76,17,0
1852,409,45,19,1,81,49,0
1853,468,23,8,6,65,11,0
1854,475,34,1,8,62,32,0
1855,189,43,13,5,81,22,0
1856,121,47,16,1,2,11,0
1857,45,59,0,1,6,10,1
1858,63,22,8,8,75,12,0
1859,129,16,19,9,43,34,0
1860,309,0,18,7,82,26,0
1861,362,54,3,8,40,24,0
1862,192,30,7,3,89,39,0
1863,306,30,12,3,39,2,0
1864,180,41,3,1,28,48,0
1865,291,56,8,9,80,24,0
1866,370,54,8,0,63,44,0
1867,281,41,17,9,64,9,0
1868,28,52,11,3,12,16,0
1869,148,55,9,9,41,2,0
1870,266,33,10,9,29,44,0
1871,295,8,6,7,23,21,0
1872,10,21,8,1,85,37,0
1873,163,12,5,7,80,13,0
1874,112,24,18,0,51,26,0
1875,186,47,15,0,45,41,0
1876,294,17,14,3,90,19,0
1877,231,50,6,6,22,47,0
1878,226,11,15,8,10,17,0
1879,309,39,4,4,7,12,0
1880,97,16,15,1,73,41,0
1881,54,14,0,6,89,5,1
1882,110,41,18,1,15,9,0
1883,151,14,4,8,77,36,0
1884,245,14,6,8,46,28,0
1885,405,54,18,2,90,5,0
1886,68,38,4,7,85,38,0
1887,311,12,16,3,87,10,0
1888,288,16,7,2,61,47,0
1889,249,31,0,0,92,24,1
1890,35,8,1,4,61,43,0
1891,238,39,14,3,51,43,0
1892,147,19,19,0,38,29,0
1893,466,25,17,9,12,19,0
1894,226,26,10,7,88,36,0
1895,243,20,9,7,77,15,0
1896,490,17,3,7,66,30,0
1897,336,12,4,2,54,28,0
1898,445,15,3,5,39,5,0
1899,364,8,12,6,76,28,0
1900,490,11,12,8,39,31,0
1901,481,43,17,4,78,8,0
1902,200,37,1,8,30,36,0
1903,153,18,15,5,48,22,0
1904,449,59,0,9,83,15,1
1905,72,6,18,9,31,17,0
1906,200,56,8,9,25,18,0
1907,295,34,2,3,68,43,0
1908,16,47,6,0,51,1,0
1909,128,17,9,0,13,9,0
1910,216,15,0,9,63,11,1
1911,60,54,9,4,42,45,0
1912,426,38,8,2,54,17,0
1913,103,3,14,4,67,18,0
1914,41,58,14,4,80,37,0
1915,24,24,2,0,90,36,0
1916,38,31,4,7,56,26,0
1917,290,39,8,4,19,47,0
1918,130,12,8,4,46,13,0
1919,497,44,6,8,15,44,0
1920,228,16,11,7,32,33,0
1921,107,48,8,0,49,1,0
1922,171,36,5,2,21,43,0
1923,434,5,1,6,65,32,0
1924,477,18,8,0,70,18,0
1925,101,12,16,0,27,26,0
1926,353,56,0,4,23,47,1
1927,11,59,18,8,47,29,0
1928,274,25,5,5,95,6,0
1929,100,13,4,9,12,26,0
1930,43,30,1,1,85,20,0
1931,442,53,8,8,66,6,0
1932,304,3,13,5,5,47,0
1933,444,59,3,4,9,24,0
1934,16,38,3,4,20,37,0
1935,329,7,14,2,82,17,0
1936,56,24,7,5,63,32,0
1937,310,12,3,3,86,32,0
1938,496,31,15,9,72,31,0
1939,302,58,3,1,98,24,0
1940,11,37,15,2,73,13,0
1941,317,37,11,8,71,37,0
1942,79,55,15,8,30,37,0
1943,215,27,18,5,82,3,0
1944,338,52,7,9,91,43,0
1945,263,29,5,9,16,17,0
1946,478,2,9,8,85,9,0
1947,148,27,4,3,5,34,0
1948,80,2,17,4,29,34,0
1949,214,44,9,9,47,39,0
1950,484,53,9,5,22,22,0
1951,373,33,6,8,78,24,0
1952,463,15,17,4,57,0,0
1953,197,21,0,7,83,17,1
1954,199,31,6,0,35,14,0
1955,24,37,0,4,88,24,1
1956,465,7,14,9,60,31,0
1957,88,54,3,0,70,19,0
1958,267,7,19,9,60,16,0
1959,142,56,9,5,58,10,0
1960,58,5,8,6,3,12,0
1961,409,13,1,4,34,24,0
1962,488,31,13,0,45,19,0
1963,364,34,15,5,50,24,0
1964,25,9,0,9,2,41,1
1965,46,2,1,4,15,44,1
1966,287,58,6,5,37,48,0
1967,265,11,9,9,15,30,0
1968,15,48,19,6,60,0,0
1969,198,58,0,6,96,15,1
1970,400,30,12,1,85,47,0
1971,406,28,0,2,64,27,1
1972,281,4,4,5,81,20,0
1973,468,51,15,2,98,29,0
1974,85,24,14,1,96,2,0
1975,249,40,16,3,52,33,0
1976,390,30,15,4,23,5,0
1977,269,20,12,9,99,42,0
1978,334,57,10,8,37,28,0
1979,116,19,16,2,41,2,0
1980,6,38,16,2,57,32,0
1981,136,21,1,5,97,10,0
1982,370,3,12,4,25,44,0
1983,175,12,13,5,37,4,0
1984,327,44,10,6,40,49,0
1985,497,41,9,2,85,31,0
1986,314,49,2,4,46,46,0
1987,214,48,16,7,60,17,0
1988,476,19,14,3,98,46,0
1989,81,51,8,9,19,19,0
1990,222,12,9,1,91,38,0
1991,477,16,7,3,9,48,0
1992,371,53,12,1,69,39,0
1993,422,35,17,2,5,27,0
1994,482,32,4,3,89,12,0
1995,401,0,5,3,26,25,0
1996,442,14,16,9,19,15,0
1997,489,12,10,8,30,24,0
1998,102,16,19,9,48,9,0
1999,272,23,15,5,16,28,0
2000,13,57,8,8,71,45,0
2001,158,7,1,3,18,37,0
2002,151,49,4,8,56,19,0
2003,482,26,0,8,21,25,1
2004,107,44,3,5,31,31,0
2005,187,22,3,4,1,38,0
2006,300,45,2,2,3,37,0
2007,97,7,8,4,95,48,0
2008,130,7,11,2,25,23,0
2009,292,58,9,4,8,30,0
2010,170,25,1,4,65,39,0
2011,423,46,10,1,62,11,0
2012,473,58,9,8,7,35,0
2013,182,12,5,6,7,9,0
2014,470,38,17,5,8,5,0
2015,363,36,1,4,19,6,0
2016,38,48,1,3,17,30,0
2017,14,27,9,7,11,26,0
2018,375,24,15,1,49,7,0
2019,496,15,11,7,11,2,0
2020,3,54,0,0,41,39,1
2021,348,1,7,9,62,46,0
2022,469,53,15,0,52,20,0
2023,408,17,17,2,66,0,0
2024,396,16,12,4,68,44,0
2025,209,29,14,5,92,49,0
2026,160,38,11,3,97,14,0
2027,15,12,7,6,75,6,0
2028,492,31,9,6,67,14,0
2029,425,49,13,1,40,24,0
2030,107,28,4,1,5,2,0
2031,381,45,17,1,85,29,0
2032,449,29,18,1,22,13,0
2033,310,17,14,8,37,3,0
2034,226,12,5,4,11,35,0
2035,169,42,10,7,44,2,0
2036,33,20,10,4,86,4,0
2037,413,29,19,4,53,24,0
2038,250,20,19,0,77,30,0
2039,246,47,17,5,61,10,0
2040,268,54,17,3,67,7,0
2041,140,16,9,2,13,25,0
2042,273,39,1,5,92,1,0
2043,415,18,8,1,11,27,0
2044,95,51,13,7,11,47,0
2045,226,14,18,0,85,9,0
2046,378,8,9,8,85,49,0
2047,38,51,3,7,7,38,0
2048,301,9,5,0,17,36,0
2049,499,43,13,9,48,38,0
2050,28,30,3,8,14,20,0
2051,445,52,14,1,63,27,0
2052,496,22,15,2,64,37,0
2053,476,51,6,1,97,32,0
2054,317,29,16,7,75,10,0
2055,244,32,18,1,77,44,0
2056,235,56,18,9,65,43,0
2057,184,51,16,1,34,0,0
2058,271,8,5,0,9,46,0
2059,439,53,10,6,77,32,0
2060,235,46,15,1,37,2,0
2061,238,0,7,9,30,25,0
2062,376,43,10,4,41,14,0
2063,265,34,6,4,45,40,0
2064,413,10,18,2,47,13,0
2065,408,33,9,2,7,22,0
2066,358,15,8,2,14,7,0
2067,339,8,3,5,48,35,0
2068,388,31,14,3,6,19,0
2069,64,14,12,2,34,5,0
2070,477,11,1,1,80,32,0
2071,176,32,1,2,46,27,0
2072,2,44,15,3,59,49,0
2073,428,13,8,5,70,37,0
2074,141,56,12,3,8,29,0
2075,375,56,2,7,24,45,0
2076,157,7,8,2,67,42,0
2077,497,7,12,2,4,16,0
2078,323,26,1,2,96,8,0
2079,145,11,7,7,1,27,0
2080,445,0,8,3,34,6,0
2081,292,42,15,0,9,45,0
2082,152,39,1,1,63,27,0
2083,431,41,5,9,76,16,0
2084,192,50,7,1,10,39,0
2085,436,10,4,2,10,47,0
2086,493,38,8,5,50,43,0
2087,462,42,0,7,44,43,1
2088,72,30,8,0,48,4,0
2089,398,16,9,8,87,4,0
2090,304,32,3,0,6,13,0
2091,376,31,2,9,88,5,0
2092,343,57,9,1,24,6,0
2093,451,28,14,2,85,16,0
2094,139,20,10,6,95,8,0
2095,186,20,13,8,58,30,0
2096,292,39,5,2,64,21,0
2097,60,22,11,7,94,44,0
2098,484,55,12,8,56,8,0
2099,426,5,16,9,98,15,0
2100,379,21,15,6,82,35,0
2101,197,49,2,3,12,33,0
2102,294,37,1,3,35,44,0
2103,439,36,10,3,71,12,0
2104,318,44,8,5,89,18,0
2105,301,50,2,3,6,11,0
2106,343,53,17,4,65,35,0
2107,10,7,19,8,80,9,0
2108,61,40,14,6,60,15,0
2109,332,48,13,7,68,27,0
2110,225,34,1,4,29,18,0
2111,152,50,16,4,38,39,0
2112,198,10,7,6,92,5,0
2113,51,23,9,7,22,3,0
2114,259,48,17,8,8,29,0
2115,58,20,18,1,63,38,0
2116,71,50,7,2,96,30,0
2117,147,1,7,1,97,45,0
2118,348,39,2,9,13,26,0
2119,62,18,2,6,27,44,0
2120,309,38,11,1,18,20,0
2121,372,27,16,1,18,36,0
2122,242,58,3,1,77,8,0
2123,492,16,16,3,86,34,0
2124,365,5,13,0,62,41,0
2125,329,18,18,1,14,46,0
2126,106,55,8,2,11,20,0
2127,225,37,11,6,86,16,0
2128,312,27,4,9,17,23,0
2129,217,1,10,0,51,30,0
2130,424,37,19,5,96,5,0
2131,240,54,2,2,14,34,0
2132,258,36,14,2,57,49,0
2133,375,50,13,3,93,36,0
2134,261,51,10,3,6,12,0
2135,4,3,19,6,57,24,1
2136,260,21,7,2,4,31,0
2137,53,25,3,7,11,0,0
2138,46,48,11,7,74,48,0
2139,214,42,7,6,92,34,0
2140,176,35,5,1,11,18,0
2141,8,57,14,4,99,11,0
2142,98,12,11,5,79,39,0
2143,19,51,15,9,8,39,0
2144,377,57,15,3,84,46,0
2145,240,31,19,9,59,42,0
2146,60,16,19,4,21,19,0
2147,378,40,3,8,65,32,0
2148,489,35,10,6,93,28,0
2149,418,54,12,1,24,15,0
2150,177,59,8,0,30,13,0
2151,337,45,3,1,99,6,0
2152,61,18,11,2,97,5,0
2153,144,57,8,1,84,20,0
2154,215,59,12,2,57,35,0
2155,2,34,15,9,80,21,0
2156,159,45,5,8,73,39,0
2157,226,39,9,3,95,18,0
2158,485,55,12,8,17,24,0
2159,268,58,6,2,59,2,0
2160,119,27,18,0,31,35,0
2161,380,0,18,4,64,44,0
2162,494,41,16,9,48,33,0
2163,88,17,12,9,23,10,0
2164,328,47,12,1,70,47,0
2165,67,39,1,3,30,41,0
2166,397,32,9,1,55,46,0
2167,356,11,12,1,7,26,0
2168,97,7,8,2,75,41,0
2169,266,23,0,4,98,1,1
2170,104,15,13,3,12,5,0
2171,439,49,15,1,60,45,0
2172,322,3,19,9,52,1,0
2173,122,37,14,1,27,41,0
2174,475,43,0,5,12,16,1
2175,28,26,16,6,13,39,0
2176,136,8,12,9,72,47,0
2177,194,46,14,5,80,13,0
2178,408,15,15,6,62,9,0
2179,225,55,15,0,29,44,0
2180,331,11,1,5,35,32,0
2181,169,30,16,2,60,41,0
2182,8,23,10,0,29,11,0
2183,462,54,7,7,31,31,0
2184,39,13,19,3,77,48,0
2185,24,44,2,9,76,23,0
2186,260,24,11,7,61,13,0
2187,394,33,19,9,2,4,0
2188,442,2,15,3,33,4,0
2189,225,57,13,3,72,46,0
2190,471,23,15,9,62,31,0
2191,123,53,16,3,59,44,0
2192,462,41,10,5,40,48,0
2193,37,8,16,8,49,32,0
2194,327,25,18,4,32,45,0
2195,250,19,0,9,38,3,1
2196,388,39,11,7,92,29,0
2197,175,9,14,7,79,40,0
2198,89,18,17,3,87,16,0
2199,401,2,13,9,88,2,0
2200,453,23,0,8,13,12,1
2201,36,4,12,8,85,43,1
2202,315,2,14,4,54,47,0
2203,175,57,6,5,76,35,0
2204,460,26,14,4,13,17,0
2205,283,15,19,2,39,22,0
2206,452,48,9,7,23,34,0
2207,460,14,13,8,92,48,0
2208,80,34,5,3,14,32,0
2209,113,11,13,8,17,35,0
2210,39,40,11,8,24,16,0
2211,300,52,10,6,58,38,0
2212,223,43,19,7,63,33,0
2213,317,25,18,2,34,11,0
2214,348,46,1,4,51,4,0
2215,114,33,19,2,86,47,0
2216,185,22,0,6,10,39,1
2217,322,30,7,5,72,26,0
2218,55,49,13,2,21,39,0
2219,39,19,8,8,37,12,0
2220,353,11,1,0,7,25,0
2221,39,22,4,9,90,13,0
2222,346,3,7,2,13,31,0
2223,460,22,15,9,80,10,0
2224,236,47,15,6,30,37,0
2225,288,54,12,2,31,15,0
2226,261,47,19,2,5,21,0
2227,215,0,14,1,32,46,0
2228,146,53,0,8,16,15,1
2229,335,24,2,3,73,12,0
2230,167,1,5,9,22,11,0
2231,91,29,13,5,64,17,0
2232,352,2,3,1,44,28,0
2233,58,57,17,8,40,17,0
2234,58,20,14,6,37,45,0
2235,303,24,8,9,78,1,0
2236,168,19,17,4,16,1,0
2237,268,48,2,6,43,2,0
2238,362,51,9,3,84,28,0
2239,44,21,16,9,63,7,0
2240,344,20,6,6,15,10,0
2241,180,32,14,1,44,11,0
2242,169,51,0,6,90,31,1
2243,355,37,10,3,9,3,0
2244,190,14,16,3,65,8,0
2245,154,57,4,0,99,23,0
2246,421,57,6,2,44,48,0
2247,187,45,18,4,20,15,0
2248,6,51,14,4,70,16,0
2249,132,14,2,1,74,46,0
2250,234,45,14,3,33,21,0
2251,44,24,4,0,80,6,0
2252,313,20,11,8,6,9,0
2253,248,23,19,0,83,28,0
2254,498,56,4,5,31,35,0
2255,30,57,2,6,66,23,0
2256,22,4,8,2,18,45,1
2257,425,5,8,0,28,13,0
2258,393,48,6,6,68,13,0
2259,159,42,1,2,65,24,0
2260,362,47,15,9,80,45,0
2261,436,43,8,5,45,21,0
2262,157,46,12,5,58,49,0
2263,38,22,18,3,47,46,0
2264,414,3,19,5,66,22,0
2265,81,26,16,9,52,31,0
2266,355,17,5,3,36,25,0
2267,257,20,3,7,1,26,0
2268,205,27,0,8,39,44,1
2269,76,34,17,1,87,11,0
2270,476,21,18,6,90,18,0
2271,11,39,8,8,75,18,0
2272,294,22,12,8,1,33,0
2273,449,2,7,4,75,31,0
2274,223,39,12,0,88,28,0
2275,12,49,14,5,74,20,0
2276,45,9,10,7,14,34,0
2277,154,24,11,0,78,41,0
2278,112,51,13,1,71,4,0
2279,232,48,3,0,23,11,0
2280,16,7,0,4,43,6,1
2281,359,54,3,1,22,40,0
2282,222,10,18,9,60,1,0
2283,353,4,8,9,27,24,0
2284,187,57,9,3,56,9,0
2285,447,44,3,0,2,37,0
2286,343,52,19,6,39,43,0
2287,364,54,8,7,51,5,0
2288,162,36,12,4,19,26,0
2289,495,55,11,1,62,34,0
2290,325,58,10,7,71,9,0
2291,466,44,11,0,76,8,0
2292,413,37,17,6,67,19,0
2293,454,28,11,0,63,36,0
2294,73,4,15,5,5,34,0
2295,232,8,4,5,72,36,0
2296,223,58,19,4,78,39,0
2297,481,47,11,1,61,7,0
2298,318,1,10,1,71,45,0
2299,411,0,8,8,7,30,0
2300,59,39,17,4,50,48,0
2301,334,59,2,4,46,42,0
2302,221,50,19,6,96,15,0
2303,36,29,16,5,72,27,0
2304,476,10,13,1,76,5,0
2305,277,27,0,0,74,31,1
2306,195,43,16,4,14,27,0
2307,403,11,7,3,73,10,0
2308,351,38,4,2,94,41,0
2309,483,25,4,1,69,22,0
2310,241,12,8,9,65,29,0
2311,323,58,2,1,65,8,0
2312,218,7,18,3,57,27,0
2313,191,53,8,1,62,23,0
2314,16,27,17,3,20,27,0
2315,11,57,15,2,75,23,0
2316,405,29,0,8,26,14,1
2317,400,8,1,6,44,38,0
2318,393,38,13,2,67,49,0
2319,373,30,13,7,70,32,0
2320,192,57,0,8,62,46,1
2321,21,20,15,6,45,33,0
2322,473,55,14,5,11,21,0
2323,119,46,14,3,72,28,0
2324,209,33,11,4,93,33,0
2325,305,54,15,7,74,41,0
2326,269,30,13,2,34,46,0
2327,191,51,14,1,88,9,0
2328,174,24,14,2,46,44,0
2329,284,11,18,6,81,29,0
2330,203,0,7,7,32,10,0
2331,163,54,1,0,75,33,0
2332,250,21,1,6,98,20,0
2333,226,39,9,8,88,12,0
2334,435,36,2,2,5,24,0
2335,380,46,16,2,63,20,0
2336,459,0,7,7,29,0,0
2337,6,0,3,3,48,4,1
2338,28,56,13,7,98,21,0
2339,394,41,9,4,16,6,0
2340,32,53,0,2,25,12,1
2341,133,41,3,3,72,44,0
2342,366,20,0,3,29,22,1
2343,78,14,16,7,52,20,0
2344,415,16,16,5,46,5,0
2345,434,21,6,6,25,19,0
2346,458,37,19,8,23,11,0
2347,57,34,14,5,34,39,0
2348,470,44,12,2,67,8,0
2349,25,15,1,2,94,49,0
2350,481,7,18,2,34,27,0
2351,429,46,12,9,32,10,0
2352,225,16,10,1,29,31,0
2353,284,16,14,0,9,10,0
2354,3,53,9,9,66,23,0
2355,464,25,8,0,57,14,0
2356,98,12,8,3,39,40,0
2357,396,16,19,2,7,34,0
2358,488,37,0,4,69,16,1
2359,38,16,16,8,8,24,0
2360,270,47,11,7,96,48,0
2361,374,13,9,8,18,34,0
2362,284,44,4,4,82,18,0
2363,156,5,17,7,49,40,0
2364,74,34,14,3,16,30,0
2365,371,45,5,4,21,16,0
2366,287,13,6,2,10,49,0
2367,129,46,16,4,4,22,0
2368,174,7,5,2,44,46,0
2369,461,14,7,4,8,0,0
2370,83,53,11,4,55,9,0
2371,21,26,13,5,19,7,0
2372,458,12,11,8,64,41,0
2373,26,48,9,0,40,25,0
2374,194,30,19,9,51,33,0
2375,336,52,14,5,9,18,0
2376,381,55,6,0,30,13,0
2377,235,34,8,5,56,7,0
2378,439,59,9,1,81,0,0
2379,91,5,9,7,44,47,0
2380,476,4,15,2,59,24,0
2381,20,21,6,9,15,23,0
2382,302,57,4,5,68,46,0
2383,463,48,2,5,70,19,0
2384,356,22,17,3,61,29,0
2385,442,24,10,4,80,4,0
2386,83,33,14,1,90,2,0
2387,261,25,19,9,23,31,0
2388,146,46,4,9,77,16,0
2389,440,4,11,7,47,41,0
2390,452,25,3,9,17,4,0
2391,386,19,14,6,57,10,0
2392,256,5,8,9,54,37,0
2393,57,5,6,5,91,3,0
2394,379,58,9,6,52,38,0
2395,421,49,12,0,22,18,0
2396,14,17,7,4,83,38,0
2397,161,3,11,6,39,45,0
2398,444,16,18,0,99,48,0
2399,162,56,0,1,13,22,1
2400,319,13,15,8,78,16,0
2401,496,13,16,2,95,12,0
2402,280,12,17,5,66,26,0
2403,279,6,10,6,52,0,0
2404,11,43,17,8,14,1,0
2405,273,54,6,4,73,17,0
2406,270,14,17,3,74,35,0
2407,491,18,7,1,63,44,0
2408,207,42,5,2,71,32,0
2409,26,46,6,4,28,35,0
2410,71,43,9,1,89,1,0
2411,59,34,10,3,46,3,0
2412,429,16,12,0,28,15,0
2413,472,34,8,3,2,3,0
2414,144,18,6,6,17,8,0
2415,92,19,8,2,59,48,0
2416,308,35,12,9,52,20,0
2417,7,34,2,7,4,22,0
2418,78,31,2,5,77,1,0
2419,26,57,0,5,82,2,1
2420,173,47,19,0,3,22,0
2421,49,43,1,4,37,25,0
2422,499,39,2,2,97,46,0
2423,198,23,14,9,24,6,0
2424,386,16,5,0,72,35,0
2425,348,6,12,7,35,43,0
2426,447,42,0,6,2,32,1
2427,427,49,19,6,33,48,0
2428,180,0,18,9,76,35,0
2429,23,34,0,9,86,3,1
2430,315,31,1,9,77,22,0
2431,377,35,14,3,10,24,0
2432,386,12,13,5,81,40,0
2433,403,5,18,8,62,25,0
2434,45,57,10,2,43,27,0
2435,14,13,14,8,69,27,0
2436,152,36,5,3,59,20,0
2437,221,47,19,4,9,9,0
2438,205,14,8,6,77,26,0
2439,454,46,4,5,60,14,0
2440,272,3,19,9,63,16,0
2441,381,39,1,7,52,38,0
2442,235,58,5,7,23,34,0
2443,339,15,17,7,30,4,0
2444,227,27,18,2,43,15,0
2445,8,15,8,9,68,22,0
2446,165,3,5,5,21,38,0
2447,431,44,13,6,43,47,0
2448,443,25,12,8,73,8,0
2449,318,27,10,9,7,32,0
2450,213,31,11,9,16,34,0
2451,116,44,18,3,23,39,0
2452,385,1,18,4,58,49,0
2453,343,30,18,7,87,23,0
2454,71,2,12,0,31,23,0
2455,394,53,13,5,69,49,0
2456,63,7,17,3,6,23,0
2457,204,23,11,4,65,18,0
2458,208,14,3,4,59,38,0
2459,71,42,9,1,28,24,0
2460,276,30,16,7,18,30,0
2461,273,8,3,1,88,37,0
2462,477,38,11,3,77,24,0
2463,319,44,12,4,97,26,0
2464,337,1,3,0,10,31,0
2465,365,7,9,5,7,10,0
2466,494,6,2,1,37,4,0
2467,94,55,14,4,96,43,0
2468,165,43,1,5,45,32,0
2469,31,50,16,7,86,18,0
2470,10,38,5,8,16,42,0
2471,300,41,7,5,88,46,0
2472,216,56,2,4,14,15,0
2473,288,15,17,3,11,34,0
2474,101,34,0,1,83,10,1
2475,424,29,15,1,87,10,0
2476,391,9,6,6,34,9,0
2477,266,37,2,4,60,33,0
2478,213,17,3,6,13,4,0
2479,178,49,8,0,39,22,0
2480,87,4,4,0,44,24,0
2481,40,52,18,4,28,28,0
2482,400,28,14,1,40,39,0
2483,75,38,7,7,16,12,0
2484,376,59,5,2,50,46,0
2485,45,33,17,0,28,31,0
2486,159,42,18,1,68,33,0
2487,462,44,14,9,92,11,0
2488,79,22,6,9,60,23,0
2489,309,4,9,6,12,39,0
2490,85,29,5,5,16,20,0
2491,91,5,13,7,53,28,0
2492,147,55,16,6,54,22,0
2493,160,57,8,9,49,32,0
2494,201,45,18,7,36,7,0
2495,423,43,4,2,62,41,0
2496,415,3,6,5,84,12,0
2497,241,28,18,6,26,4,0
2498,352,22,19,9,56,40,0
2499,1,5,6,0,90,9,0
2500,224,31,1,0,22,13,0
2501,288,41,15,6,73,23,0
2502,232,17,12,2,69,10,0
2503,460,14,7,2,81,45,0
2504,413,39,5,4,49,2,0
2505,416,57,5,5,98,28,0
2506,76,31,8,1,2,47,0
2507,115,8,3,2,53,29,0
2508,153,36,10,5,7,48,0
2509,405,9,4,2,77,36,0
2510,102,19,16,4,20,6,0
2511,193,5,19,8,94,16,0
2512,165,47,6,2,30,19,0
2513,358,55,14,5,75,10,0
2514,89,58,14,4,95,43,0
2515,173,2,13,4,67,24,0
2516,121,41,12,5,59,23,0
